name,parent,rating,count,kanmusu_shinkai_flag,type
神通,全部,rating:explicit,67,舰娘,"CL (CLT, CT, CLV)"
神通,全部,rating:questionable,127,舰娘,"CL (CLT, CT, CLV)"
神通,全部,rating:safe,1949,舰娘,"CL (CLT, CT, CLV)"
神通,无子项,全部,1837,舰娘,"CL (CLT, CT, CLV)"
神通,无子项,rating:explicit,43,舰娘,"CL (CLT, CT, CLV)"
神通,无子项,rating:questionable,98,舰娘,"CL (CLT, CT, CLV)"
神通,无子项,rating:safe,1696,舰娘,"CL (CLT, CT, CLV)"
那珂,全部,全部,3111,舰娘,"CL (CLT, CT, CLV)"
那珂,全部,rating:explicit,56,舰娘,"CL (CLT, CT, CLV)"
那珂,全部,rating:questionable,96,舰娘,"CL (CLT, CT, CLV)"
那珂,全部,rating:safe,2959,舰娘,"CL (CLT, CT, CLV)"
那珂,无子项,全部,2737,舰娘,"CL (CLT, CT, CLV)"
那珂,无子项,rating:explicit,43,舰娘,"CL (CLT, CT, CLV)"
那珂,无子项,rating:questionable,74,舰娘,"CL (CLT, CT, CLV)"
那珂,无子项,rating:safe,2620,舰娘,"CL (CLT, CT, CLV)"
香取,全部,全部,1052,舰娘,"CL (CLT, CT, CLV)"
香取,全部,rating:explicit,71,舰娘,"CL (CLT, CT, CLV)"
香取,全部,rating:questionable,156,舰娘,"CL (CLT, CT, CLV)"
香取,全部,rating:safe,825,舰娘,"CL (CLT, CT, CLV)"
香取,无子项,全部,887,舰娘,"CL (CLT, CT, CLV)"
香取,无子项,rating:explicit,48,舰娘,"CL (CLT, CT, CLV)"
香取,无子项,rating:questionable,127,舰娘,"CL (CLT, CT, CLV)"
香取,无子项,rating:safe,712,舰娘,"CL (CLT, CT, CLV)"
鹿島,全部,全部,6804,舰娘,"CL (CLT, CT, CLV)"
鹿島,全部,rating:explicit,631,舰娘,"CL (CLT, CT, CLV)"
鹿島,全部,rating:questionable,1498,舰娘,"CL (CLT, CT, CLV)"
鹿島,全部,rating:safe,4675,舰娘,"CL (CLT, CT, CLV)"
鹿島,无子项,全部,5333,舰娘,"CL (CLT, CT, CLV)"
鹿島,无子项,rating:explicit,420,舰娘,"CL (CLT, CT, CLV)"
鹿島,无子项,rating:questionable,1074,舰娘,"CL (CLT, CT, CLV)"
鹿島,无子项,rating:safe,3839,舰娘,"CL (CLT, CT, CLV)"
阿賀野,全部,全部,1234,舰娘,"CL (CLT, CT, CLV)"
阿賀野,全部,rating:explicit,95,舰娘,"CL (CLT, CT, CLV)"
阿賀野,全部,rating:questionable,151,舰娘,"CL (CLT, CT, CLV)"
阿賀野,全部,rating:safe,988,舰娘,"CL (CLT, CT, CLV)"
阿賀野,无子项,全部,1058,舰娘,"CL (CLT, CT, CLV)"
阿賀野,无子项,rating:explicit,75,舰娘,"CL (CLT, CT, CLV)"
阿賀野,无子项,rating:questionable,120,舰娘,"CL (CLT, CT, CLV)"
阿賀野,无子项,rating:safe,863,舰娘,"CL (CLT, CT, CLV)"
能代,全部,全部,1096,舰娘,"CL (CLT, CT, CLV)"
能代,全部,rating:explicit,69,舰娘,"CL (CLT, CT, CLV)"
能代,全部,rating:questionable,146,舰娘,"CL (CLT, CT, CLV)"
能代,全部,rating:safe,881,舰娘,"CL (CLT, CT, CLV)"
能代,无子项,全部,920,舰娘,"CL (CLT, CT, CLV)"
能代,无子项,rating:explicit,50,舰娘,"CL (CLT, CT, CLV)"
能代,无子项,rating:questionable,108,舰娘,"CL (CLT, CT, CLV)"
能代,无子项,rating:safe,762,舰娘,"CL (CLT, CT, CLV)"
矢矧,全部,全部,1489,舰娘,"CL (CLT, CT, CLV)"
矢矧,全部,rating:explicit,42,舰娘,"CL (CLT, CT, CLV)"
矢矧,全部,rating:questionable,106,舰娘,"CL (CLT, CT, CLV)"
矢矧,全部,rating:safe,1341,舰娘,"CL (CLT, CT, CLV)"
矢矧,无子项,全部,1257,舰娘,"CL (CLT, CT, CLV)"
矢矧,无子项,rating:explicit,35,舰娘,"CL (CLT, CT, CLV)"
矢矧,无子项,rating:questionable,86,舰娘,"CL (CLT, CT, CLV)"
矢矧,无子项,rating:safe,1136,舰娘,"CL (CLT, CT, CLV)"
酒匂,全部,全部,648,舰娘,"CL (CLT, CT, CLV)"
酒匂,全部,rating:explicit,8,舰娘,"CL (CLT, CT, CLV)"
酒匂,全部,rating:questionable,21,舰娘,"CL (CLT, CT, CLV)"
酒匂,全部,rating:safe,619,舰娘,"CL (CLT, CT, CLV)"
酒匂,无子项,全部,557,舰娘,"CL (CLT, CT, CLV)"
酒匂,无子项,rating:explicit,7,舰娘,"CL (CLT, CT, CLV)"
酒匂,无子项,rating:questionable,19,舰娘,"CL (CLT, CT, CLV)"
酒匂,无子项,rating:safe,531,舰娘,"CL (CLT, CT, CLV)"
夕張,全部,全部,3124,舰娘,"CL (CLT, CT, CLV)"
夕張,全部,rating:explicit,78,舰娘,"CL (CLT, CT, CLV)"
夕張,全部,rating:questionable,232,舰娘,"CL (CLT, CT, CLV)"
夕張,全部,rating:safe,2814,舰娘,"CL (CLT, CT, CLV)"
夕張,无子项,全部,2752,舰娘,"CL (CLT, CT, CLV)"
夕張,无子项,rating:explicit,52,舰娘,"CL (CLT, CT, CLV)"
夕張,无子项,rating:questionable,194,舰娘,"CL (CLT, CT, CLV)"
夕張,无子项,rating:safe,2506,舰娘,"CL (CLT, CT, CLV)"
大淀,全部,全部,3937,舰娘,"CL (CLT, CT, CLV)"
大淀,全部,rating:explicit,102,舰娘,"CL (CLT, CT, CLV)"
大淀,全部,rating:questionable,215,舰娘,"CL (CLT, CT, CLV)"
大淀,全部,rating:safe,3620,舰娘,"CL (CLT, CT, CLV)"
大淀,无子项,全部,3404,舰娘,"CL (CLT, CT, CLV)"
大淀,无子项,rating:explicit,76,舰娘,"CL (CLT, CT, CLV)"
大淀,无子项,rating:questionable,173,舰娘,"CL (CLT, CT, CLV)"
大淀,无子项,rating:safe,3155,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,全部,全部,57,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,全部,rating:explicit,4,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,全部,rating:questionable,13,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,全部,rating:safe,40,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,无子项,全部,44,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,无子项,rating:explicit,2,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,无子项,rating:questionable,9,舰娘,"CL (CLT, CT, CLV)"
Abruzzi,无子项,rating:safe,33,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,全部,全部,93,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,全部,rating:explicit,1,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,全部,rating:questionable,16,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,全部,rating:safe,76,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,无子项,全部,79,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,无子项,rating:explicit,1,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,无子项,rating:questionable,12,舰娘,"CL (CLT, CT, CLV)"
Garibaldi,无子项,rating:safe,66,舰娘,"CL (CLT, CT, CLV)"
Gotland,全部,全部,499,舰娘,"CL (CLT, CT, CLV)"
Gotland,全部,rating:explicit,8,舰娘,"CL (CLT, CT, CLV)"
Gotland,全部,rating:questionable,42,舰娘,"CL (CLT, CT, CLV)"
Gotland,全部,rating:safe,449,舰娘,"CL (CLT, CT, CLV)"
Gotland,无子项,全部,397,舰娘,"CL (CLT, CT, CLV)"
Gotland,无子项,rating:explicit,7,舰娘,"CL (CLT, CT, CLV)"
Gotland,无子项,rating:questionable,31,舰娘,"CL (CLT, CT, CLV)"
Gotland,无子项,rating:safe,359,舰娘,"CL (CLT, CT, CLV)"
古鷹,全部,全部,1050,舰娘,CA (CAV)
古鷹,全部,rating:explicit,21,舰娘,CA (CAV)
古鷹,全部,rating:questionable,68,舰娘,CA (CAV)
古鷹,全部,rating:safe,961,舰娘,CA (CAV)
古鷹,无子项,全部,935,舰娘,CA (CAV)
古鷹,无子项,rating:explicit,15,舰娘,CA (CAV)
古鷹,无子项,rating:questionable,57,舰娘,CA (CAV)
古鷹,无子项,rating:safe,863,舰娘,CA (CAV)
加古,全部,全部,866,舰娘,CA (CAV)
加古,全部,rating:explicit,37,舰娘,CA (CAV)
加古,全部,rating:questionable,86,舰娘,CA (CAV)
加古,全部,rating:safe,743,舰娘,CA (CAV)
加古,无子项,全部,751,舰娘,CA (CAV)
加古,无子项,rating:explicit,21,舰娘,CA (CAV)
加古,无子项,rating:questionable,75,舰娘,CA (CAV)
加古,无子项,rating:safe,655,舰娘,CA (CAV)
青葉,全部,全部,2169,舰娘,CA (CAV)
青葉,全部,rating:explicit,25,舰娘,CA (CAV)
青葉,全部,rating:questionable,132,舰娘,CA (CAV)
青葉,全部,rating:safe,2012,舰娘,CA (CAV)
青葉,无子项,全部,1921,舰娘,CA (CAV)
青葉,无子项,rating:explicit,18,舰娘,CA (CAV)
青葉,无子项,rating:questionable,105,舰娘,CA (CAV)
青葉,无子项,rating:safe,1798,舰娘,CA (CAV)
衣笠,全部,全部,992,舰娘,CA (CAV)
衣笠,全部,rating:explicit,20,舰娘,CA (CAV)
衣笠,全部,rating:questionable,56,舰娘,CA (CAV)
衣笠,全部,rating:safe,916,舰娘,CA (CAV)
衣笠,无子项,全部,853,舰娘,CA (CAV)
衣笠,无子项,rating:explicit,10,舰娘,CA (CAV)
衣笠,无子项,rating:questionable,47,舰娘,CA (CAV)
衣笠,无子项,rating:safe,796,舰娘,CA (CAV)
妙高,全部,全部,1119,舰娘,CA (CAV)
妙高,全部,rating:explicit,23,舰娘,CA (CAV)
妙高,全部,rating:questionable,53,舰娘,CA (CAV)
妙高,全部,rating:safe,1043,舰娘,CA (CAV)
妙高,无子项,全部,985,舰娘,CA (CAV)
妙高,无子项,rating:explicit,21,舰娘,CA (CAV)
妙高,无子项,rating:questionable,47,舰娘,CA (CAV)
妙高,无子项,rating:safe,917,舰娘,CA (CAV)
那智,全部,全部,1483,舰娘,CA (CAV)
那智,全部,rating:explicit,44,舰娘,CA (CAV)
那智,全部,rating:questionable,84,舰娘,CA (CAV)
那智,全部,rating:safe,1355,舰娘,CA (CAV)
那智,无子项,全部,1307,舰娘,CA (CAV)
那智,无子项,rating:explicit,38,舰娘,CA (CAV)
那智,无子项,rating:questionable,68,舰娘,CA (CAV)
那智,无子项,rating:safe,1201,舰娘,CA (CAV)
足柄,全部,全部,2060,舰娘,CA (CAV)
足柄,全部,rating:explicit,58,舰娘,CA (CAV)
足柄,全部,rating:questionable,163,舰娘,CA (CAV)
足柄,全部,rating:safe,1839,舰娘,CA (CAV)
足柄,无子项,全部,1777,舰娘,CA (CAV)
足柄,无子项,rating:explicit,44,舰娘,CA (CAV)
足柄,无子项,rating:questionable,130,舰娘,CA (CAV)
足柄,无子项,rating:safe,1603,舰娘,CA (CAV)
羽黒,全部,全部,1678,舰娘,CA (CAV)
羽黒,全部,rating:explicit,96,舰娘,CA (CAV)
羽黒,全部,rating:questionable,171,舰娘,CA (CAV)
羽黒,全部,rating:safe,1411,舰娘,CA (CAV)
羽黒,无子项,全部,1466,舰娘,CA (CAV)
羽黒,无子项,rating:explicit,83,舰娘,CA (CAV)
羽黒,无子项,rating:questionable,141,舰娘,CA (CAV)
羽黒,无子项,rating:safe,1242,舰娘,CA (CAV)
高雄,全部,全部,3905,舰娘,CA (CAV)
高雄,全部,rating:explicit,418,舰娘,CA (CAV)
高雄,全部,rating:questionable,962,舰娘,CA (CAV)
高雄,全部,rating:safe,2525,舰娘,CA (CAV)
高雄,无子项,全部,3186,舰娘,CA (CAV)
高雄,无子项,rating:explicit,321,舰娘,CA (CAV)
高雄,无子项,rating:questionable,723,舰娘,CA (CAV)
高雄,无子项,rating:safe,2142,舰娘,CA (CAV)
愛宕,全部,全部,5646,舰娘,CA (CAV)
愛宕,全部,rating:explicit,573,舰娘,CA (CAV)
愛宕,全部,rating:questionable,1461,舰娘,CA (CAV)
愛宕,全部,rating:safe,3612,舰娘,CA (CAV)
愛宕,无子项,全部,4719,舰娘,CA (CAV)
愛宕,无子项,rating:explicit,408,舰娘,CA (CAV)
愛宕,无子项,rating:questionable,1155,舰娘,CA (CAV)
愛宕,无子项,rating:safe,3156,舰娘,CA (CAV)
摩耶,全部,全部,2623,舰娘,CA (CAV)
摩耶,全部,rating:explicit,108,舰娘,CA (CAV)
摩耶,全部,rating:questionable,238,舰娘,CA (CAV)
摩耶,全部,rating:safe,2277,舰娘,CA (CAV)
摩耶,无子项,全部,2287,舰娘,CA (CAV)
摩耶,无子项,rating:explicit,94,舰娘,CA (CAV)
摩耶,无子项,rating:questionable,194,舰娘,CA (CAV)
摩耶,无子项,rating:safe,1999,舰娘,CA (CAV)
鳥海,全部,全部,1446,舰娘,CA (CAV)
鳥海,全部,rating:explicit,55,舰娘,CA (CAV)
鳥海,全部,rating:questionable,152,舰娘,CA (CAV)
鳥海,全部,rating:safe,1239,舰娘,CA (CAV)
鳥海,无子项,全部,1214,舰娘,CA (CAV)
鳥海,无子项,rating:explicit,40,舰娘,CA (CAV)
鳥海,无子项,rating:questionable,123,舰娘,CA (CAV)
鳥海,无子项,rating:safe,1051,舰娘,CA (CAV)
最上,全部,全部,1944,舰娘,CA (CAV)
最上,全部,rating:explicit,98,舰娘,CA (CAV)
最上,全部,rating:questionable,151,舰娘,CA (CAV)
最上,全部,rating:safe,1695,舰娘,CA (CAV)
最上,无子项,全部,1662,舰娘,CA (CAV)
最上,无子项,rating:explicit,83,舰娘,CA (CAV)
最上,无子项,rating:questionable,110,舰娘,CA (CAV)
最上,无子项,rating:safe,1469,舰娘,CA (CAV)
三隈,全部,全部,884,舰娘,CA (CAV)
三隈,全部,rating:explicit,31,舰娘,CA (CAV)
三隈,全部,rating:questionable,53,舰娘,CA (CAV)
三隈,全部,rating:safe,800,舰娘,CA (CAV)
三隈,无子项,全部,736,舰娘,CA (CAV)
三隈,无子项,rating:explicit,21,舰娘,CA (CAV)
三隈,无子项,rating:questionable,37,舰娘,CA (CAV)
三隈,无子项,rating:safe,678,舰娘,CA (CAV)
鈴谷,全部,全部,6028,舰娘,CA (CAV)
鈴谷,全部,rating:explicit,367,舰娘,CA (CAV)
鈴谷,全部,rating:questionable,972,舰娘,CA (CAV)
鈴谷,全部,rating:safe,4689,舰娘,CA (CAV)
鈴谷,无子项,全部,4881,舰娘,CA (CAV)
鈴谷,无子项,rating:explicit,289,舰娘,CA (CAV)
鈴谷,无子项,rating:questionable,693,舰娘,CA (CAV)
鈴谷,无子项,rating:safe,3899,舰娘,CA (CAV)
熊野,全部,全部,2159,舰娘,CA (CAV)
熊野,全部,rating:explicit,57,舰娘,CA (CAV)
熊野,全部,rating:questionable,180,舰娘,CA (CAV)
熊野,全部,rating:safe,1922,舰娘,CA (CAV)
熊野,无子项,全部,1868,舰娘,CA (CAV)
熊野,无子项,rating:explicit,41,舰娘,CA (CAV)
熊野,无子项,rating:questionable,147,舰娘,CA (CAV)
熊野,无子项,rating:safe,1680,舰娘,CA (CAV)
利根,全部,全部,1738,舰娘,CA (CAV)
利根,全部,rating:explicit,60,舰娘,CA (CAV)
利根,全部,rating:questionable,176,舰娘,CA (CAV)
利根,全部,rating:safe,1502,舰娘,CA (CAV)
利根,无子项,全部,1544,舰娘,CA (CAV)
利根,无子项,rating:explicit,44,舰娘,CA (CAV)
利根,无子项,rating:questionable,141,舰娘,CA (CAV)
利根,无子项,rating:safe,1359,舰娘,CA (CAV)
筑摩,全部,全部,952,舰娘,CA (CAV)
筑摩,全部,rating:explicit,41,舰娘,CA (CAV)
筑摩,全部,rating:questionable,120,舰娘,CA (CAV)
筑摩,全部,rating:safe,791,舰娘,CA (CAV)
筑摩,无子项,全部,825,舰娘,CA (CAV)
筑摩,无子项,rating:explicit,20,舰娘,CA (CAV)
筑摩,无子项,rating:questionable,99,舰娘,CA (CAV)
筑摩,无子项,rating:safe,706,舰娘,CA (CAV)
Prinz Eugen,全部,全部,4657,舰娘,CA (CAV)
Prinz Eugen,全部,rating:explicit,313,舰娘,CA (CAV)
Prinz Eugen,全部,rating:questionable,705,舰娘,CA (CAV)
Prinz Eugen,全部,rating:safe,3639,舰娘,CA (CAV)
Prinz Eugen,无子项,全部,3710,舰娘,CA (CAV)
Prinz Eugen,无子项,rating:explicit,201,舰娘,CA (CAV)
Prinz Eugen,无子项,rating:questionable,497,舰娘,CA (CAV)
Prinz Eugen,无子项,rating:safe,3012,舰娘,CA (CAV)
Zara,全部,全部,750,舰娘,CA (CAV)
Zara,全部,rating:explicit,29,舰娘,CA (CAV)
Zara,全部,rating:questionable,66,舰娘,CA (CAV)
Zara,全部,rating:safe,655,舰娘,CA (CAV)
Zara,无子项,全部,603,舰娘,CA (CAV)
Zara,无子项,rating:explicit,23,舰娘,CA (CAV)
Zara,无子项,rating:questionable,45,舰娘,CA (CAV)
Zara,无子项,rating:safe,535,舰娘,CA (CAV)
Pola,全部,全部,1230,舰娘,CA (CAV)
Pola,全部,rating:explicit,19,舰娘,CA (CAV)
Pola,全部,rating:questionable,195,舰娘,CA (CAV)
Pola,全部,rating:safe,1016,舰娘,CA (CAV)
Pola,无子项,全部,972,舰娘,CA (CAV)
Pola,无子项,rating:explicit,14,舰娘,CA (CAV)
Pola,无子项,rating:questionable,137,舰娘,CA (CAV)
Pola,无子项,rating:safe,821,舰娘,CA (CAV)
金剛,全部,全部,11438,舰娘,BB (BBV)
金剛,全部,rating:explicit,405,舰娘,BB (BBV)
金剛,全部,rating:questionable,896,舰娘,BB (BBV)
金剛,全部,rating:safe,10137,舰娘,BB (BBV)
金剛,无子项,全部,10086,舰娘,BB (BBV)
金剛,无子项,rating:explicit,301,舰娘,BB (BBV)
金剛,无子项,rating:questionable,700,舰娘,BB (BBV)
金剛,无子项,rating:safe,9085,舰娘,BB (BBV)
比叡,全部,全部,3773,舰娘,BB (BBV)
比叡,全部,rating:explicit,70,舰娘,BB (BBV)
比叡,全部,rating:questionable,152,舰娘,BB (BBV)
比叡,全部,rating:safe,3551,舰娘,BB (BBV)
比叡,无子项,全部,3386,舰娘,BB (BBV)
比叡,无子项,rating:explicit,58,舰娘,BB (BBV)
比叡,无子项,rating:questionable,129,舰娘,BB (BBV)
比叡,无子项,rating:safe,3199,舰娘,BB (BBV)
榛名,全部,全部,7296,舰娘,BB (BBV)
榛名,全部,rating:explicit,277,舰娘,BB (BBV)
榛名,全部,rating:questionable,867,舰娘,BB (BBV)
榛名,全部,rating:safe,6152,舰娘,BB (BBV)
榛名,无子项,全部,6260,舰娘,BB (BBV)
榛名,无子项,rating:explicit,204,舰娘,BB (BBV)
榛名,无子项,rating:questionable,673,舰娘,BB (BBV)
榛名,无子项,rating:safe,5383,舰娘,BB (BBV)
霧島,全部,全部,3657,舰娘,BB (BBV)
霧島,全部,rating:explicit,131,舰娘,BB (BBV)
霧島,全部,rating:questionable,249,舰娘,BB (BBV)
霧島,全部,rating:safe,3277,舰娘,BB (BBV)
霧島,无子项,全部,3231,舰娘,BB (BBV)
霧島,无子项,rating:explicit,94,舰娘,BB (BBV)
霧島,无子项,rating:questionable,211,舰娘,BB (BBV)
霧島,无子项,rating:safe,2926,舰娘,BB (BBV)
扶桑,全部,全部,2347,舰娘,BB (BBV)
扶桑,全部,rating:explicit,43,舰娘,BB (BBV)
扶桑,全部,rating:questionable,167,舰娘,BB (BBV)
扶桑,全部,rating:safe,2137,舰娘,BB (BBV)
扶桑,无子项,全部,2056,舰娘,BB (BBV)
扶桑,无子项,rating:explicit,30,舰娘,BB (BBV)
扶桑,无子项,rating:questionable,137,舰娘,BB (BBV)
扶桑,无子项,rating:safe,1889,舰娘,BB (BBV)
山城,全部,全部,3416,舰娘,BB (BBV)
山城,全部,rating:explicit,62,舰娘,BB (BBV)
山城,全部,rating:questionable,200,舰娘,BB (BBV)
山城,全部,rating:safe,3154,舰娘,BB (BBV)
山城,无子项,全部,2979,舰娘,BB (BBV)
山城,无子项,rating:explicit,54,舰娘,BB (BBV)
山城,无子项,rating:questionable,158,舰娘,BB (BBV)
山城,无子项,rating:safe,2767,舰娘,BB (BBV)
伊勢,全部,全部,1679,舰娘,BB (BBV)
伊勢,全部,rating:explicit,22,舰娘,BB (BBV)
伊勢,全部,rating:questionable,92,舰娘,BB (BBV)
伊勢,全部,rating:safe,1565,舰娘,BB (BBV)
伊勢,无子项,全部,1512,舰娘,BB (BBV)
伊勢,无子项,rating:explicit,17,舰娘,BB (BBV)
伊勢,无子项,rating:questionable,78,舰娘,BB (BBV)
伊勢,无子项,rating:safe,1417,舰娘,BB (BBV)
日向,全部,全部,2200,舰娘,BB (BBV)
日向,全部,rating:explicit,31,舰娘,BB (BBV)
日向,全部,rating:questionable,116,舰娘,BB (BBV)
日向,全部,rating:safe,2053,舰娘,BB (BBV)
日向,无子项,全部,1978,舰娘,BB (BBV)
日向,无子项,rating:explicit,24,舰娘,BB (BBV)
日向,无子项,rating:questionable,96,舰娘,BB (BBV)
日向,无子项,rating:safe,1858,舰娘,BB (BBV)
長門,全部,全部,7689,舰娘,BB (BBV)
長門,全部,rating:explicit,277,舰娘,BB (BBV)
長門,全部,rating:questionable,599,舰娘,BB (BBV)
長門,全部,rating:safe,6813,舰娘,BB (BBV)
長門,无子项,全部,6615,舰娘,BB (BBV)
長門,无子项,rating:explicit,203,舰娘,BB (BBV)
長門,无子项,rating:questionable,487,舰娘,BB (BBV)
長門,无子项,rating:safe,5925,舰娘,BB (BBV)
陸奥,全部,全部,4378,舰娘,BB (BBV)
陸奥,全部,rating:explicit,287,舰娘,BB (BBV)
陸奥,全部,rating:questionable,484,舰娘,BB (BBV)
陸奥,全部,rating:safe,3607,舰娘,BB (BBV)
陸奥,无子项,全部,3691,舰娘,BB (BBV)
陸奥,无子项,rating:explicit,176,舰娘,BB (BBV)
陸奥,无子项,rating:questionable,374,舰娘,BB (BBV)
陸奥,无子项,rating:safe,3141,舰娘,BB (BBV)
大和,全部,全部,4339,舰娘,BB (BBV)
大和,全部,rating:explicit,181,舰娘,BB (BBV)
大和,全部,rating:questionable,424,舰娘,BB (BBV)
大和,全部,rating:safe,3734,舰娘,BB (BBV)
大和,无子项,全部,3623,舰娘,BB (BBV)
大和,无子项,rating:explicit,121,舰娘,BB (BBV)
大和,无子项,rating:questionable,323,舰娘,BB (BBV)
大和,无子项,rating:safe,3179,舰娘,BB (BBV)
武蔵,全部,全部,3252,舰娘,BB (BBV)
武蔵,全部,rating:explicit,167,舰娘,BB (BBV)
武蔵,全部,rating:questionable,459,舰娘,BB (BBV)
武蔵,全部,rating:safe,2626,舰娘,BB (BBV)
武蔵,无子项,全部,2741,舰娘,BB (BBV)
武蔵,无子项,rating:explicit,135,舰娘,BB (BBV)
武蔵,无子项,rating:questionable,366,舰娘,BB (BBV)
武蔵,无子项,rating:safe,2240,舰娘,BB (BBV)
Bismarck,全部,全部,4166,舰娘,BB (BBV)
Bismarck,全部,rating:explicit,196,舰娘,BB (BBV)
Bismarck,全部,rating:questionable,506,舰娘,BB (BBV)
Bismarck,全部,rating:safe,3464,舰娘,BB (BBV)
Bismarck,无子项,全部,3352,舰娘,BB (BBV)
Bismarck,无子项,rating:explicit,133,舰娘,BB (BBV)
Bismarck,无子项,rating:questionable,381,舰娘,BB (BBV)
Bismarck,无子项,rating:safe,2838,舰娘,BB (BBV)
Littorio,全部,全部,873,舰娘,BB (BBV)
Littorio,全部,rating:explicit,43,舰娘,BB (BBV)
Littorio,全部,rating:questionable,54,舰娘,BB (BBV)
Littorio,全部,rating:safe,776,舰娘,BB (BBV)
Littorio,无子项,全部,722,舰娘,BB (BBV)
Littorio,无子项,rating:explicit,23,舰娘,BB (BBV)
Littorio,无子项,rating:questionable,41,舰娘,BB (BBV)
Littorio,无子项,rating:safe,658,舰娘,BB (BBV)
Italia,全部,全部,103,舰娘,BB (BBV)
Italia,全部,rating:explicit,2,舰娘,BB (BBV)
Italia,全部,rating:questionable,5,舰娘,BB (BBV)
Italia,全部,rating:safe,96,舰娘,BB (BBV)
Italia,无子项,全部,96,舰娘,BB (BBV)
Italia,无子项,rating:explicit,2,舰娘,BB (BBV)
Italia,无子项,rating:questionable,5,舰娘,BB (BBV)
Italia,无子项,rating:safe,89,舰娘,BB (BBV)
Roma,全部,全部,755,舰娘,BB (BBV)
Roma,全部,rating:explicit,24,舰娘,BB (BBV)
Roma,全部,rating:questionable,41,舰娘,BB (BBV)
Roma,全部,rating:safe,690,舰娘,BB (BBV)
Roma,无子项,全部,629,舰娘,BB (BBV)
Roma,无子项,rating:explicit,15,舰娘,BB (BBV)
Roma,无子项,rating:questionable,33,舰娘,BB (BBV)
Roma,无子项,rating:safe,581,舰娘,BB (BBV)
罗马雪人,全部,全部,21,其他,不适用
罗马雪人,全部,rating:explicit,0,其他,不适用
罗马雪人,全部,rating:questionable,0,其他,不适用
罗马雪人,全部,rating:safe,21,其他,不适用
罗马雪人,无子项,全部,18,其他,不适用
罗马雪人,无子项,rating:explicit,0,其他,不适用
罗马雪人,无子项,rating:questionable,0,其他,不适用
罗马雪人,无子项,rating:safe,18,其他,不适用
Iowa,全部,全部,3117,舰娘,BB (BBV)
Iowa,全部,rating:explicit,212,舰娘,BB (BBV)
Iowa,全部,rating:questionable,383,舰娘,BB (BBV)
Iowa,全部,rating:safe,2522,舰娘,BB (BBV)
Iowa,无子项,全部,2386,舰娘,BB (BBV)
Iowa,无子项,rating:explicit,101,舰娘,BB (BBV)
Iowa,无子项,rating:questionable,263,舰娘,BB (BBV)
Iowa,无子项,rating:safe,2022,舰娘,BB (BBV)
Warspite,全部,全部,2016,舰娘,BB (BBV)
Warspite,全部,rating:explicit,86,舰娘,BB (BBV)
Warspite,全部,rating:questionable,130,舰娘,BB (BBV)
Warspite,全部,rating:safe,1800,舰娘,BB (BBV)
Warspite,无子项,全部,1553,舰娘,BB (BBV)
Warspite,无子项,rating:explicit,55,舰娘,BB (BBV)
Warspite,无子项,rating:questionable,81,舰娘,BB (BBV)
Warspite,无子项,rating:safe,1417,舰娘,BB (BBV)
Гангут,全部,全部,1419,舰娘,BB (BBV)
Гангут,全部,rating:explicit,33,舰娘,BB (BBV)
Гангут,全部,rating:questionable,47,舰娘,BB (BBV)
Гангут,全部,rating:safe,1339,舰娘,BB (BBV)
Гангут,无子项,全部,1128,舰娘,BB (BBV)
Гангут,无子项,rating:explicit,30,舰娘,BB (BBV)
Гангут,无子项,rating:questionable,38,舰娘,BB (BBV)
Гангут,无子项,rating:safe,1060,舰娘,BB (BBV)
Октябрьская революция,全部,全部,41,舰娘,BB (BBV)
Октябрьская революция,全部,rating:explicit,1,舰娘,BB (BBV)
Октябрьская революция,全部,rating:questionable,0,舰娘,BB (BBV)
Октябрьская революция,全部,rating:safe,40,舰娘,BB (BBV)
Октябрьская революция,无子项,全部,31,舰娘,BB (BBV)
Октябрьская революция,无子项,rating:explicit,1,舰娘,BB (BBV)
Октябрьская революция,无子项,rating:questionable,0,舰娘,BB (BBV)
Октябрьская революция,无子项,rating:safe,30,舰娘,BB (BBV)
Richelieu,全部,全部,571,舰娘,BB (BBV)
Richelieu,全部,rating:explicit,19,舰娘,BB (BBV)
Richelieu,全部,rating:questionable,55,舰娘,BB (BBV)
